시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명,해제사유발생일
경기도 가평군 설악면 사룡리,6**,단독,8m미만,297.11,1410,202001,10,"65,000",2015,용문천길,
경기도 가평군 설악면 사룡리,6**,단독,8m미만,180.39,1513,202005,22,"32,000",2016,용문천길,
경기도 가평군 설악면 사룡리,8**,단독,8m미만,126.86,2170,202007,21,"300,000",2007,용문천길,
경기도 가평군 설악면 사룡리,1**,단독,8m미만,261.65,3915,202007,1,"417,000",1987,자잠로282번길,
경기도 가평군 설악면 선촌리,4**,단독,-,91.47,276,202012,8,"19,500",2017,유명로,
경기도 가평군 설악면 선촌리,4**,단독,8m미만,91.47,276,202012,28,"20,300",2017,유명로,
경기도 가평군 설악면 선촌리,4**,단독,8m미만,112.75,288,202011,30,"25,600",2016,유명로,
경기도 가평군 설악면 선촌리,4**,단독,8m미만,98,325,202009,4,"29,700",2015,유명로,
경기도 가평군 설악면 선촌리,4**,단독,8m미만,98,325,202004,17,"28,700",2015,유명로,
경기도 가평군 설악면 선촌리,1**,단독,8m미만,138.27,436,202012,6,"42,000",2018,미사리로,
경기도 가평군 설악면 선촌리,2**,단독,8m미만,140,778,202004,6,"30,700",2013,자잠로,
경기도 가평군 설악면 선촌리,2**,단독,8m미만,140,778,202004,6,"32,200",2013,자잠로,20200414
경기도 가평군 설악면 설곡리,6**,단독,8m미만,75.28,389,202010,17,"14,000",2012,묵안로,
경기도 가평군 설악면 설곡리,6**,단독,8m미만,82.8,496,202012,1,"13,000",2017,묵안로,
경기도 가평군 설악면 설곡리,4**,단독,8m미만,141.81,637,202007,2,"17,700",1999,양방가루재길,
경기도 가평군 설악면 설곡리,4**,단독,8m미만,130.82,660,202007,22,"20,970",2018,묵안로,
경기도 가평군 설악면 설곡리,7**,단독,-,110.98,707,202010,5,"32,500",2020,묵안로654번길,
경기도 가평군 설악면 설곡리,4**,단독,8m미만,131.13,1320,202003,10,"31,000",1900,양방가루재길,
경기도 가평군 설악면 송산리,2**,단독,8m미만,41.1,238,202003,27,"21,600",1900,미사리로286번길,
경기도 가평군 설악면 송산리,2**,단독,8m미만,98.34,264,202004,10,"85,000",2003,미사리로286번길,
경기도 가평군 설악면 송산리,5**,단독,8m미만,92.46,396,202012,30,"105,000",2001,미사리로,
경기도 가평군 설악면 신천리,4**,단독,12m미만,100.4,172,202007,27,"52,000",1956,신천중앙로,20201030
경기도 가평군 설악면 신천리,3**,단독,8m미만,55.26,280,202010,14,"24,212",2018,신천중앙로28번길,
경기도 가평군 설악면 신천리,3**,단독,8m미만,84.45,293,202012,1,"25,511",2019,신천중앙로28번길,
경기도 가평군 설악면 신천리,3**,단독,8m미만,129,660,202011,19,"28,000",1998,신천중앙로35번길,20201212
경기도 가평군 설악면 신천리,3**,단독,8m미만,129,660,202011,19,"28,000",1998,신천중앙로35번길,
경기도 가평군 설악면 신천리,*,단독,8m미만,176.35,782,202006,1,"47,500",2017,한서로,
경기도 가평군 설악면 엄소리,4**,단독,8m미만,95.04,397,202012,28,"23,000",2003,엄소속골길,
경기도 가평군 설악면 엄소리,4**,단독,8m미만,116.06,536,202010,30,"24,728",2018,엄소속골길,
경기도 가평군 설악면 엄소리,2**,단독,8m미만,93.7,555,202012,21,"8,800",1993,묵안로,
경기도 가평군 설악면 엄소리,2**,단독,-,91.38,659,202009,2,"24,750",2020,묵안로,
경기도 가평군 설악면 엄소리,1**,단독,8m미만,526.91,2529,202011,25,"117,000",2011,묵안로,
경기도 가평군 설악면 엄소리,1**,단독,8m미만,526.91,2529,202011,25,"117,000",2011,묵안로,20201223
경기도 가평군 설악면 위곡리,*,다가구,8m미만,675.15,902,202006,18,"192,029",2020,한서로,
경기도 가평군 설악면 위곡리,*,다가구,8m미만,780.48,935,202006,18,"205,538",2020,한서로,
경기도 가평군 설악면 위곡리,6**,단독,8m미만,165.57,330,202006,29,"31,500",2007,샛자리길,
경기도 가평군 설악면 위곡리,4**,단독,12m미만,98.46,400,202002,26,"16,000",1995,한서로210번길,
경기도 가평군 설악면 위곡리,9**,단독,8m미만,54.8,430,202010,13,"9,500",1996,음동길,
경기도 가평군 설악면 위곡리,5**,단독,8m미만,127.17,524,202002,12,"31,150",2014,한서로291번길,
경기도 가평군 설악면 위곡리,1**,단독,8m미만,194.24,558,202011,25,"46,500",2020,한서로375번길,
경기도 가평군 설악면 위곡리,4**,단독,8m미만,135.95,585,202001,8,"21,950",2005,한서로210번길,
경기도 가평군 설악면 위곡리,5**,단독,8m미만,77.33,597,202003,24,"12,000",1976,한서로268번길,
경기도 가평군 설악면 위곡리,5**,단독,8m미만,138.77,639,202011,24,"32,500",2019,샛자리길,
경기도 가평군 설악면 위곡리,1**,단독,8m미만,117.23,990,202003,13,"34,000",2010,한서로375번길,
경기도 가평군 설악면 이천리,1**,단독,8m미만,81.6,264,202004,20,"11,700",2019,다락재로485번길,
경기도 가평군 설악면 이천리,3**,단독,8m미만,48,358,202003,11,"13,010",2016,다락재로,
경기도 가평군 설악면 이천리,3**,단독,8m미만,119.75,412,202009,25,"14,800",2001,다락재로485번길,
경기도 가평군 설악면 이천리,3**,단독,8m미만,129.4,525,202009,24,"29,000",2013,다락재로,20201021
경기도 가평군 설악면 이천리,3**,단독,8m미만,129.4,525,202009,24,"28,130",2013,다락재로,
경기도 가평군 설악면 이천리,9*,단독,8m미만,113.04,555,202005,21,"18,020",1999,다락재로485번길,
경기도 가평군 설악면 이천리,3**,단독,8m미만,132.62,610,202009,16,"34,000",2013,다락재로,
경기도 가평군 설악면 이천리,3**,단독,8m미만,177.11,634.06,202005,29,"62,000",2012,다락재로,
경기도 가평군 설악면 창의리,3**,단독,8m미만,228.29,542,202004,7,"39,500",2019,한서로156번길,
경기도 가평군 설악면 창의리,4*,단독,8m미만,319.85,820,202005,25,"30,000",2005,한서로,
경기도 가평군 설악면 천안리,5**,단독,8m미만,153.42,690,202009,9,"26,550",2001,가마소길,
경기도 가평군 설악면 천안리,5**,단독,8m미만,153.42,690,202008,28,"26,550",2001,가마소길,20200909
경기도 가평군 설악면 회곡리,4**,단독,12m미만,100.07,109,202010,15,"7,000",1961,유명로,
경기도 가평군 설악면 회곡리,4*,단독,8m미만,113.51,142,202007,13,"20,100",2015,유명로,
경기도 가평군 설악면 회곡리,3**,단독,8m미만,54,290,202004,15,"8,600",2003,회곡안골길,
경기도 가평군 설악면 회곡리,1**,단독,8m미만,91.14,410,202003,27,"14,000",2011,다락재로118번길,
경기도 가평군 설악면 회곡리,2**,단독,8m미만,183.87,661,202005,20,"32,550",1995,유명로,
경기도 가평군 설악면 회곡리,3**,단독,8m미만,125.46,702,202004,15,"29,300",1991,회곡안골길,
경기도 가평군 설악면 회곡리,7**,단독,12m미만,504.87,1707,202008,14,"350,000",2013,유명로,
경기도 가평군 조종면 대보리,4**,단독,12m미만,84.9,391,202002,23,"18,000",2014,대보간선로,
경기도 가평군 조종면 대보리,2**,단독,8m미만,90,469,202011,3,"19,860",2014,보름골길,20201216
경기도 가평군 조종면 대보리,3**,단독,8m미만,120.7,623,202002,25,"26,000",2015,대보간선로,
경기도 가평군 조종면 대보리,1**,단독,8m미만,151,1563,202009,20,"35,000",2008,대보간선로611번길,
경기도 가평군 조종면 마일리,9*,다가구,8m미만,187.62,496,202007,15,"16,558",2004,연인산로474번길,
경기도 가평군 조종면 마일리,3**,다가구,8m미만,148,660,202003,9,"10,000",2009,연인산로,
경기도 가평군 조종면 마일리,3*,단독,8m미만,49.7,359,202009,29,"13,000",2016,연인산로,
경기도 가평군 조종면 마일리,3**,단독,8m미만,99.9,590,202003,8,"18,000",1997,연인산로,
경기도 가평군 조종면 마일리,4**,단독,8m미만,69.05,611,202005,22,"19,400",2012,연인산로,
경기도 가평군 조종면 마일리,4**,단독,8m미만,69.05,611,202005,22,"19,400",2012,연인산로,20200618
경기도 가평군 조종면 마일리,4**,단독,8m미만,72.71,646,202006,12,"20,400",2014,연인산로,
경기도 가평군 조종면 마일리,8*,단독,8m미만,197.31,1111,202007,15,"33,675",1997,연인산로474번길,
경기도 가평군 조종면 상판리,4**,단독,8m미만,39.59,181,202009,4,"10,000",1982,명지산로,20200914
경기도 가평군 조종면 상판리,4**,단독,8m미만,39.59,181,202009,4,"10,000",1982,명지산로,20200917
경기도 가평군 조종면 상판리,4**,단독,8m미만,39.59,181,202009,4,"10,000",1982,명지산로,
경기도 가평군 조종면 상판리,1**,단독,8m미만,54,469,202006,24,"13,000",1953,명지산로,
경기도 가평군 조종면 상판리,1*,단독,8m미만,159.21,635,202007,18,"31,750",2000,명지산로,20200825
경기도 가평군 조종면 상판리,1*,단독,8m미만,159.21,635,202007,18,"30,320",2000,명지산로,
경기도 가평군 조종면 상판리,4**,단독,8m미만,177.71,783,202006,16,"25,000",2004,명지산로,
경기도 가평군 조종면 신상리,2**,다가구,8m미만,158.47,486,202009,6,"34,500",2012,운악청계로,
경기도 가평군 조종면 신상리,1**,단독,12m미만,137.19,284,202001,8,"35,000",2016,운악청계로,
경기도 가평군 조종면 신상리,5**,단독,8m미만,95.85,325,202004,7,"20,860",2016,운악청계로491번길,
경기도 가평군 조종면 신상리,6**,단독,8m미만,82.29,375,202010,16,"9,000",2012,운악청계로333번길,
경기도 가평군 조종면 신상리,6**,단독,8m미만,112.03,441,202004,21,"24,100",2016,운악청계로333번길,
경기도 가평군 조종면 신상리,5**,단독,8m미만,84.45,444,202009,21,"22,000",2020,운악청계로491번길,
경기도 가평군 조종면 신상리,5**,단독,8m미만,79.54,468,202004,26,"21,200",2014,운악청계로333번길,
경기도 가평군 조종면 신상리,3*,단독,8m미만,95.58,481,202006,27,"20,000",2020,운악청계로368번길,20200717
경기도 가평군 조종면 신상리,6**,단독,8m미만,136.5,541,202010,10,"32,670",2011,운악청계로333번길,
경기도 가평군 조종면 신상리,2*,단독,8m미만,109.27,557,202007,6,"23,700",2017,운악청계로368번길,
경기도 가평군 조종면 신상리,2**,단독,8m미만,191.83,592,202010,15,"37,000",2014,운악청계로,
경기도 가평군 조종면 신상리,7*,단독,8m미만,138.66,602,202003,11,"32,300",2017,운악청계로281번길,
경기도 가평군 조종면 신상리,3*,단독,8m미만,95.58,605,202006,27,"22,700",2020,운악청계로368번길,
경기도 가평군 조종면 신상리,7*,단독,8m미만,126.92,1072,202005,20,"17,777",2020,운악청계로281번길,
경기도 가평군 조종면 신하리,7*,단독,8m미만,99.54,696,202010,16,"31,800",2009,연인산로150번길,
경기도 가평군 조종면 운악리,4**,단독,8m미만,116.64,10,202006,2,"9,907",1900,null,
경기도 가평군 조종면 운악리,4**,단독,8m미만,112.44,259,202006,2,"12,694",1900,null,
경기도 가평군 조종면 운악리,4**,단독,8m미만,112.5,318,202006,2,"13,438",1900,null,
경기도 가평군 조종면 운악리,5*,단독,8m미만,85,331,202005,25,"16,500",2010,운악청계로490번길,
경기도 가평군 조종면 운악리,5*,단독,8m미만,85,331,202005,25,"19,000",2010,운악청계로490번길,20200617
경기도 가평군 조종면 운악리,4**,단독,8m미만,102.78,338,202006,2,"12,826",1900,null,
경기도 가평군 조종면 운악리,4**,단독,8m미만,112.44,387,202006,2,"14,309",1900,null,
경기도 가평군 조종면 운악리,4**,단독,8m미만,116.64,388,202006,2,"14,677",1900,null,
경기도 가평군 조종면 운악리,4**,단독,8m미만,116.64,393,202006,2,"14,741",1900,null,
경기도 가평군 조종면 운악리,4**,단독,8m미만,116.64,393,202006,2,"14,741",1900,null,
경기도 가평군 조종면 운악리,4**,단독,8m미만,116.64,393,202006,2,"14,741",1900,null,
경기도 가평군 조종면 운악리,4**,단독,8m미만,112.5,401,202006,2,"14,486",1900,null,
경기도 가평군 조종면 운악리,4**,단독,8m미만,112.5,402,202006,2,"14,498",1900,null,
경기도 가평군 조종면 운악리,4**,단독,8m미만,112.5,405,202006,2,"14,536",1900,null,
경기도 가평군 조종면 운악리,4**,단독,8m미만,112.5,406,202006,2,"14,549",1900,null,
경기도 가평군 조종면 운악리,4**,단독,8m미만,112.5,410,202006,2,"14,599",1900,null,
경기도 가평군 조종면 운악리,5**,단독,8m미만,197.2,496,202002,10,"28,000",2001,운악청계로,
경기도 가평군 조종면 운악리,4**,단독,8m미만,112.44,572,202006,2,"16,644",1900,null,
경기도 가평군 조종면 운악리,4**,단독,8m미만,116.64,600,202006,2,"16,022",1900,null,
경기도 가평군 조종면 운악리,1**,단독,8m미만,64.8,602,202007,31,"9,660",1993,명지산로,
경기도 가평군 조종면 운악리,1**,단독,8m미만,64.8,602,202007,31,"9,860",1993,명지산로,20201030
경기도 가평군 조종면 운악리,4**,단독,8m미만,116.64,611,202006,2,"15,393",1900,null,
경기도 가평군 조종면 운악리,4**,단독,8m미만,195.49,648,202006,2,"19,022",1900,null,
경기도 가평군 조종면 운악리,4**,단독,8m미만,229.14,677,202006,2,"27,750",1900,null,
경기도 가평군 조종면 현리,2**,단독,12m미만,337.68,207,202001,27,"49,000",2000,조종희망로,
경기도 가평군 조종면 현리,2**,단독,8m미만,144.33,282,202005,30,"27,000",2001,현창로56번길,
경기도 가평군 조종면 현리,4**,단독,8m미만,95.06,325,202005,30,"18,000",2020,조종내길,
경기도 가평군 조종면 현리,2**,단독,8m미만,71.56,330,202007,30,"16,500",1980,조종희망로26번길,
경기도 가평군 조종면 현리,2**,단독,12m미만,247.55,476,202004,3,"30,000",1992,연인산로,
경기도 가평군 조종면 현리,1**,단독,8m미만,99.13,668,202004,20,"24,400",2013,운악청계로,
경기도 가평군 청평면 고성리,2*,다가구,8m미만,248.25,917,202007,29,"59,990",2015,고재길,
경기도 가평군 청평면 고성리,2*,단독,8m미만,37.5,303.73,202006,26,"18,524",2016,고재길,
경기도 가평군 청평면 고성리,1**,단독,8m미만,98.19,361,202005,31,"23,500",1996,고재길,
경기도 가평군 청평면 고성리,7**,단독,8m미만,485.05,1465,202011,3,"88,838",2000,양진길,
경기도 가평군 청평면 고성리,2*,단독,8m미만,508.86,1936,202009,23,"173,416",1999,고재길,
경기도 가평군 청평면 대성리,1**,다가구,8m미만,196.1,666,202006,4,"47,000",2012,큰갈월로,
경기도 가평군 청평면 대성리,3**,단독,8m미만,189.16,230,202010,22,"17,000",1996,안대성길,
경기도 가평군 청평면 대성리,3**,단독,8m미만,99.2,331,202009,16,"20,000",2004,안대성길,
경기도 가평군 청평면 대성리,3**,단독,-,255.46,394,202007,19,"58,750",2020,경춘로,
경기도 가평군 청평면 대성리,3**,단독,-,255.46,408,202007,12,"59,100",2020,경춘로,
경기도 가평군 청평면 대성리,3**,단독,8m미만,183.08,545,202007,12,"58,850",2020,경춘로,
경기도 가평군 청평면 대성리,3**,단독,-,252.5,583,202008,14,"56,112",2020,경춘로,
경기도 가평군 청평면 대성리,3**,단독,25m미만,71.5,607,202003,19,"38,000",1991,null,20200319
경기도 가평군 청평면 대성리,3**,단독,25m미만,71.5,607,202003,30,"38,000",1991,경춘로,
경기도 가평군 청평면 대성리,3**,단독,8m미만,173.89,661,202002,1,"25,850",2000,안대성길,
경기도 가평군 청평면 대성리,4**,단독,8m미만,170.5,850,202010,7,"62,100",2007,남이터길,
경기도 가평군 청평면 대성리,3**,단독,25m미만,305.3,1048,202009,24,"80,313",2010,경춘로,
경기도 가평군 청평면 삼회리,1**,단독,8m미만,90.59,110,202003,16,"37,000",2020,북한강로,
경기도 가평군 청평면 삼회리,1**,단독,8m미만,91.11,110,202003,16,"37,000",2020,북한강로,
경기도 가평군 청평면 삼회리,1**,단독,8m미만,91.11,110,202003,16,"37,000",2020,북한강로,
경기도 가평군 청평면 삼회리,3**,단독,8m미만,102.51,275,202005,20,"28,500",2016,북한강로,
경기도 가평군 청평면 삼회리,5**,단독,8m미만,54,302,202011,3,"10,300",2013,북한강로1556번길,
