시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명,해제사유발생일
경기도 시흥시 목감동,4**,다가구,12m미만,493.69,264.9,202104,13,"200,000",2019,남왕길,
경기도 시흥시 물왕동,3**,단독,8m미만,111.75,175,202104,16,"25,440",1987,동서로707번길,
경기도 시흥시 물왕동,2**,단독,8m미만,65.63,261,202101,11,"39,475",2021,동서로707번길,
경기도 시흥시 물왕동,2**,단독,8m미만,326.37,453,202102,23,"104,025",2015,금화로,
경기도 시흥시 물왕동,1*,단독,8m미만,188.64,461,202103,22,"105,900",2005,동서로,
경기도 시흥시 물왕동,1*,단독,8m미만,188.64,487,202103,22,"107,000",2005,동서로,
경기도 시흥시 물왕동,2**,단독,8m미만,72.33,631,202101,12,"85,890",2020,동서로707번길,
경기도 시흥시 미산동,2**,단독,8m미만,27.77,102,202104,19,"14,000",2020,양우재길,
경기도 시흥시 방산동,7**,단독,8m미만,72,175,202104,13,"21,800",1981,신현로287번길,
경기도 시흥시 배곧동,1**,단독,12m미만,211.67,252,202106,22,"123,000",2018,배곧전원로,
경기도 시흥시 배곧동,8*,단독,12m미만,204.94,265.8,202103,15,"89,700",2017,배곧전원로,
경기도 시흥시 배곧동,1**,단독,25m미만,149.61,297.5,202104,17,"129,000",2017,null,
경기도 시흥시 배곧동,7*,단독,12m미만,170.61,310.8,202106,10,"138,000",2017,null,
경기도 시흥시 산현동,5**,다가구,12m미만,481.29,242.9,202105,25,"174,000",2018,산현마을길,
경기도 시흥시 신천동,7**,다가구,8m미만,146.16,112.2,202106,12,"25,000",1985,문화마을로6번길,
경기도 시흥시 신천동,8**,다가구,12m미만,175.5,115.9,202103,31,"30,800",2020,신천로19번안길,
경기도 시흥시 신천동,8*,다가구,8m미만,133.56,117,202106,29,"32,600",1985,시흥대로1152번길,
경기도 시흥시 신천동,7**,다가구,8m미만,159.15,117.8,202105,7,"27,500",1987,호현로21번길,
경기도 시흥시 신천동,8**,다가구,8m미만,195,124,202106,14,"29,400",1991,신천로19번안길,
경기도 시흥시 신천동,8*,다가구,12m미만,209.37,131,202104,2,"38,000",1986,시흥대로1152번길,
경기도 시흥시 신천동,7**,다가구,8m미만,227.73,131,202106,29,"35,000",1990,삼미시장3길,
경기도 시흥시 신천동,8**,다가구,8m미만,198.63,132.3,202106,2,"40,000",1993,포도원로79번길,
경기도 시흥시 신천동,7**,다가구,12m미만,240.32,151.4,202102,19,"71,500",2013,호현로21번길,
경기도 시흥시 신천동,8**,다가구,12m미만,180.18,155.4,202101,31,"26,000",1991,시흥대로1065번길,
경기도 시흥시 신천동,7**,다가구,12m미만,242.88,167.2,202103,8,"44,700",1989,신천2길,
경기도 시흥시 신천동,8**,다가구,8m미만,286.33,198.6,202103,12,"58,000",1995,신천천동로51번길,
경기도 시흥시 신천동,8**,단독,8m미만,87.17,95.4,202107,7,"24,950",2016,신천로25번안길,
경기도 시흥시 신천동,8*,단독,8m미만,128.34,112,202105,5,"29,000",1985,시흥대로1152번길,
경기도 시흥시 신천동,7**,단독,12m미만,144.76,114.9,202101,19,"40,000",1985,호현로21번길,
경기도 시흥시 신천동,7**,단독,8m미만,195.91,115.9,202103,16,"27,000",1988,신천2길,
경기도 시흥시 신천동,7**,단독,12m미만,221.46,123.5,202105,3,"32,000",2004,삼미시장4길,
경기도 시흥시 신천동,7**,단독,8m미만,227.73,131,202107,2,"33,000",1990,삼미시장3길,
경기도 시흥시 신천동,3**,단독,12m미만,231.36,136,202105,17,"48,700",1988,호현로21번길,
경기도 시흥시 신천동,5**,단독,8m미만,84.33,175.08,202104,9,"14,800",1987,수인로3465번길,
경기도 시흥시 신천동,5**,단독,8m미만,84.33,185,202104,9,"15,000",1987,수인로3465번길,20210524
경기도 시흥시 신천동,8**,단독,8m미만,197.85,187.1,202106,2,"35,000",1994,신흥마을3길,
경기도 시흥시 신천동,7**,단독,8m미만,128.22,201.1,202107,19,"37,000",1986,호현로,
경기도 시흥시 신천동,3**,단독,12m미만,281.76,261,202102,5,"75,000",2004,호현로49번길,
경기도 시흥시 신천동,7**,단독,12m미만,491.76,287.5,202106,23,"110,000",1995,신천1길,
경기도 시흥시 신천동,5**,단독,8m미만,115.34,304,202105,17,"59,000",2020,수인로3488번길,
경기도 시흥시 신천동,5**,단독,8m미만,86.99,372,202103,23,"69,000",1980,수인로3488번길,
경기도 시흥시 신천동,3**,단독,12m미만,1388.3,667,202105,20,"245,000",1993,신천4길,
경기도 시흥시 월곶동,5**,단독,8m미만,140.22,354,202103,6,"55,000",1997,월곶고잔1길,
경기도 시흥시 월곶동,5**,단독,8m미만,229.89,417,202103,6,"65,000",1997,월곶고잔1길,
경기도 시흥시 월곶동,1***,단독,-,65.22,552,202102,1,"131,079",2020,null,20210319
경기도 시흥시 월곶동,1***,단독,-,65.22,552,202103,19,"131,079",1960,null,
경기도 시흥시 은행동,2**,다가구,8m미만,145.14,91,202101,16,"34,000",2019,검바위1로,
경기도 시흥시 은행동,6**,다가구,12m미만,441.19,222,202105,3,"175,000",2021,은계로142번길,
경기도 시흥시 은행동,6**,다가구,12m미만,347.08,274.5,202106,10,"139,500",2019,은계로124번길,
경기도 시흥시 장곡동,7**,다가구,12m미만,357.25,217.2,202103,6,"77,000",2003,장곡로54번길,
경기도 시흥시 정왕동,1***,다가구,12m미만,320.56,179.9,202104,26,"61,500",2001,정왕천로369번길,
경기도 시흥시 정왕동,1***,다가구,12m미만,332.8,190.3,202107,7,"76,000",2002,봉우재로51번길,
경기도 시흥시 정왕동,1***,다가구,12m미만,332.55,194.8,202104,29,"55,000",2002,봉우재로23번안길,
경기도 시흥시 정왕동,1***,다가구,12m미만,355.71,200,202103,13,"63,700",2001,정왕천로432번길,
경기도 시흥시 정왕동,1***,다가구,12m미만,348.22,205.8,202103,28,"50,000",2000,큰솔로42번길,
경기도 시흥시 정왕동,1***,다가구,12m미만,368.01,206.5,202102,22,"55,000",2002,큰솔공원로19번길,
경기도 시흥시 정왕동,1***,다가구,12m미만,323.75,208.3,202104,19,"84,000",1996,큰솔로7번길,
경기도 시흥시 정왕동,1***,다가구,12m미만,392.94,220.2,202101,28,"65,000",2003,정왕천로432번길,
경기도 시흥시 정왕동,1***,다가구,12m미만,444.78,223,202104,8,"117,000",2003,군서로36번길,
경기도 시흥시 정왕동,1***,다가구,25m미만,503.64,223.3,202104,6,"102,000",2002,정왕천로,
경기도 시흥시 정왕동,1***,다가구,8m미만,493.06,223.4,202104,26,"75,000",2020,군서로60번길,
경기도 시흥시 정왕동,1***,다가구,12m미만,317.15,229.8,202103,20,"80,000",2009,큰솔로12번길,
경기도 시흥시 정왕동,2***,다가구,12m미만,449.24,231.8,202102,3,"56,500",2008,오이도중앙로36번길,
경기도 시흥시 정왕동,1***,다가구,12m미만,531.56,232,202104,20,"65,000",2000,오이도로157번길,20210524
경기도 시흥시 정왕동,2***,다가구,12m미만,491.01,232.4,202103,17,"63,000",2003,오이도로135번길,
경기도 시흥시 정왕동,2***,다가구,12m미만,494.7,232.8,202103,9,"61,000",2004,오이도3길,
경기도 시흥시 정왕동,2***,다가구,12m미만,494.7,232.8,202103,9,"61,000",2004,오이도3길,20210322
경기도 시흥시 정왕동,1***,다가구,12m미만,424.72,243,202104,29,"66,500",2001,정왕천로359번길,
경기도 시흥시 정왕동,1***,다가구,12m미만,448.38,252.9,202101,6,"107,000",2001,정왕천로359번길,
경기도 시흥시 정왕동,1***,단독,12m미만,478.86,217.4,202103,11,"68,000",1996,정왕천로411번길,
경기도 시흥시 정왕동,1***,단독,25m미만,33.18,259.5,202102,23,"98,000",2020,역전로,
경기도 시흥시 정왕동,2***,단독,25m미만,170.52,275.1,202103,1,"67,000",2018,시화호수전원1길,20210611
경기도 시흥시 정왕동,2***,단독,25m미만,170.52,275.1,202103,1,"66,500",2018,시화호수전원1길,
경기도 시흥시 정왕동,1***,단독,25m미만,388.58,280.2,202105,14,"90,000",2020,큰솔로,
경기도 시흥시 조남동,4**,단독,8m미만,298.2,330,202104,22,"46,464",2004,지석묘길,
경기도 시흥시 포동,2*,단독,8m미만,37.02,90,202101,30,"12,700",2020,새우개2길,
경기도 시흥시 포동,3*,단독,8m미만,115.54,275,202107,5,"48,000",1996,새우개1길,
경기도 시흥시 하중동,8**,다가구,12m미만,526.99,221.8,202107,19,"87,000",2002,하중로231번길,
경기도 시흥시 하중동,8**,다가구,12m미만,488.01,269.4,202101,1,"98,000",2009,관곡지로,
경기도 시흥시 하중동,8**,단독,12m미만,569.04,217.5,202104,2,"93,000",2003,하중로125번길,
경기도 시흥시 화정동,6**,단독,8m미만,84.3,331,202106,3,"45,000",1995,능곡로75번길,
경기도 시흥시 화정동,6**,단독,8m미만,130.29,406,202104,13,"76,500",1995,능곡로75번길,
경기도 시흥시 화정동,6**,단독,8m미만,130.29,406,202104,13,"85,000",2020,능곡로75번길,
경기도 안산단원구 고잔동,6**,다가구,25m이상,558.22,243.4,202103,12,"114,500",2001,광덕3로,20210503
경기도 안산단원구 고잔동,6**,다가구,25m이상,558.22,243.4,202103,12,"114,500",2001,광덕3로,
경기도 안산단원구 고잔동,7**,다가구,12m미만,581.76,244.3,202105,19,"107,000",2002,이삭5길,
경기도 안산단원구 고잔동,7**,다가구,12m미만,557.42,244.5,202102,25,"133,000",2007,이삭3길,
경기도 안산단원구 고잔동,6**,다가구,12m미만,488.93,248,202101,9,"107,000",2008,다리간3길,
경기도 안산단원구 고잔동,6**,다가구,12m미만,523.62,248,202104,6,"112,000",2003,다리간3길,
경기도 안산단원구 고잔동,6**,다가구,12m미만,492.8,248.2,202101,11,"86,500",2003,다리간2길,
경기도 안산단원구 고잔동,6**,다가구,12m미만,570.64,248.2,202105,7,"125,000",2007,다리간2길,
경기도 안산단원구 고잔동,6**,다가구,12m미만,323.94,258.3,202101,12,"55,000",1990,황금3길,
경기도 안산단원구 고잔동,5**,다가구,8m미만,494.46,264.9,202104,10,"85,200",1994,보배3길,
경기도 안산단원구 고잔동,6**,다가구,12m미만,576.36,269.7,202103,6,"80,000",1997,황금4길,
경기도 안산단원구 고잔동,6**,다가구,12m미만,447.45,270.2,202103,16,"91,000",1991,황금3길,
경기도 안산단원구 고잔동,6**,다가구,8m미만,329.19,278.8,202103,6,"76,000",1990,황금4길,
경기도 안산단원구 고잔동,6**,다가구,25m미만,493.29,282.2,202103,10,"85,000",1994,화정천동로,
경기도 안산단원구 고잔동,6**,다가구,8m미만,658.71,305.3,202106,3,"97,000",1993,보배2길,
경기도 안산단원구 고잔동,7**,단독,12m미만,568.26,247.9,202106,17,"130,000",2009,이삭6길,
경기도 안산단원구 고잔동,6**,단독,12m미만,102.06,298.7,202103,22,"84,000",1990,평화2길,
경기도 안산단원구 대부남동,9**,다가구,8m미만,83.8,322,202106,19,"6,500",1948,흘곶길,
경기도 안산단원구 대부남동,9*,다가구,8m미만,102.2,367,202106,17,"14,000",1950,느릿부리길,
경기도 안산단원구 대부남동,1***,단독,8m미만,55.44,300,202104,16,"12,233",2011,아랫말길,
경기도 안산단원구 대부남동,3**,단독,8m미만,99.72,346,202106,13,"29,650",2016,막골1길,
경기도 안산단원구 대부남동,3*,단독,8m미만,99.83,356,202105,1,"31,600",2018,수영목길,
경기도 안산단원구 대부남동,2**,단독,8m미만,99.61,361,202104,18,"32,855",2017,대남로,
경기도 안산단원구 대부남동,*,단독,8m미만,146.06,366,202103,2,"39,400",2018,소득길,
경기도 안산단원구 대부남동,5**,단독,8m미만,48.2,367,202103,26,"4,000",1933,학란길,
경기도 안산단원구 대부남동,2**,단독,8m미만,98.99,367,202105,20,"29,252",2020,중부흥127번길,
경기도 안산단원구 대부남동,3*,단독,8m미만,97.98,368,202105,24,"35,658",2021,수영목길,
경기도 안산단원구 대부남동,2**,단독,8m미만,99.54,374,202103,23,"32,120",2017,대남로,
경기도 안산단원구 대부남동,2**,단독,8m미만,118.68,388,202105,13,"33,740",2017,대남로,
경기도 안산단원구 대부남동,*,단독,8m미만,63,390,202107,6,"16,900",2011,소득길,
경기도 안산단원구 대부남동,1**,단독,8m미만,75.15,393,202103,9,"15,520",2015,중부흥길,
경기도 안산단원구 대부남동,*,단독,8m미만,52.79,409,202104,5,"21,350",2016,부흥로,
경기도 안산단원구 대부남동,2**,단독,8m미만,99,429,202103,31,"21,895",2018,대남로,
경기도 안산단원구 대부남동,3**,단독,8m미만,83.58,432,202105,28,"22,200",2016,막골1길,
경기도 안산단원구 대부남동,1***,단독,8m미만,98.43,456,202101,26,"35,000",2019,큰망생이길,
경기도 안산단원구 대부남동,6*,단독,12m미만,98.79,492,202104,26,"23,500",2010,방조제길,
경기도 안산단원구 대부남동,*,단독,8m미만,99.54,492,202103,2,"34,000",2019,대호2길,
경기도 안산단원구 대부남동,*,단독,8m미만,228.84,509,202106,10,"79,540",2019,부흥로,
경기도 안산단원구 대부남동,4**,단독,8m미만,89.52,537,202106,14,"32,740",2017,중부흥2길,20210714
경기도 안산단원구 대부남동,4**,단독,8m미만,89.52,537,202106,19,"32,740",2017,중부흥2길,
경기도 안산단원구 대부남동,*,단독,8m미만,98.71,538,202103,15,"38,800",2019,대호2길,
경기도 안산단원구 대부남동,*,단독,8m미만,229.77,546,202104,29,"70,500",2016,부흥로,
경기도 안산단원구 대부남동,*,단독,8m미만,149.75,547,202102,26,"49,500",2018,소득길,
경기도 안산단원구 대부남동,2**,단독,8m미만,98.52,577,202104,26,"39,500",2018,벗말길,
경기도 안산단원구 대부남동,1**,단독,8m미만,99.78,583,202101,5,"36,600",2016,금당구지길,
경기도 안산단원구 대부남동,1**,단독,8m미만,99.78,583,202106,28,"41,300",2016,금당구지길,
경기도 안산단원구 대부남동,1***,단독,8m미만,81.06,585,202104,13,"22,099",2006,노을길,
경기도 안산단원구 대부남동,1***,단독,8m미만,98.42,632,202102,24,"48,473",2019,노을길,
경기도 안산단원구 대부남동,7**,단독,8m미만,145.8,793,202102,15,"26,830",1995,쪽박섬길,
경기도 안산단원구 대부남동,*,단독,8m미만,92.55,849,202105,4,"59,000",2020,null,
경기도 안산단원구 대부남동,7**,단독,8m미만,145.8,849,202102,15,"27,000",1995,쪽박섬길,20210528
경기도 안산단원구 대부동동,1***,다가구,8m미만,200.28,823,202105,30,"70,812",2011,대부중앙로,
경기도 안산단원구 대부동동,6**,단독,8m미만,95.26,337,202106,26,"28,640",2017,까치섬길,
경기도 안산단원구 대부동동,1***,단독,8m미만,77,453,202106,3,"13,000",1925,독주길,
경기도 안산단원구 대부동동,9*,단독,12m미만,258.48,457,202104,23,"34,000",1991,대부황금로,
경기도 안산단원구 대부동동,7*,단독,8m미만,99.68,492,202104,23,"38,600",2018,구제방길,
경기도 안산단원구 대부동동,1**,단독,8m미만,99.53,519,202103,14,"31,300",2010,큰상재미길,
경기도 안산단원구 대부동동,9**,단독,8m미만,143.36,752,202102,2,"57,000",2014,영굴길,
경기도 안산단원구 대부북동,4**,단독,8m미만,70.92,357,202105,7,"23,355",2015,갈마지길,
경기도 안산단원구 대부북동,3**,단독,8m미만,98.1,375,202103,9,"31,191",2014,감나무길,
경기도 안산단원구 대부북동,4**,단독,8m미만,98.4,428,202101,10,"32,800",2018,장골길,
경기도 안산단원구 대부북동,4**,단독,8m미만,98.4,428,202101,10,"32,800",2018,장골길,20210218
경기도 안산단원구 대부북동,1***,단독,8m미만,139.56,525,202103,30,"47,500",2014,대선로,
경기도 안산단원구 대부북동,1***,단독,8m미만,177.78,529,202104,30,"58,300",2018,대선로,
경기도 안산단원구 대부북동,1***,단독,8m미만,198.39,535,202104,1,"25,060",2008,구봉길,
경기도 안산단원구 대부북동,6**,단독,8m미만,96.59,642,202103,10,"32,000",2011,장골2길,
경기도 안산단원구 대부북동,1***,단독,12m미만,236.59,730,202106,25,"95,600",2004,대부황금로,
경기도 안산단원구 대부북동,1***,단독,8m미만,99.81,743,202102,16,"35,645",2007,새방죽길,
경기도 안산단원구 선감동,6**,다가구,12m미만,142.24,560.4,202103,3,"43,500",2003,참살이3길,
경기도 안산단원구 선감동,2**,단독,8m미만,99.09,352,202103,16,"31,000",2004,본말길,
경기도 안산단원구 선감동,5**,단독,8m미만,142.56,519,202104,2,"25,524",1997,본말길,
경기도 안산단원구 선감동,2**,단독,8m미만,95.58,555,202103,17,"28,000",1993,선감로,
경기도 안산단원구 선감동,7**,단독,8m미만,224.31,560.7,202106,3,"53,000",2003,참살이2길,
경기도 안산단원구 선부동,1***,다가구,8m미만,381.31,222.7,202104,30,"67,000",2000,석수동길,
경기도 안산단원구 선부동,1***,다가구,8m미만,329.04,223.6,202102,24,"66,000",1990,석수로2길,
경기도 안산단원구 선부동,1***,다가구,8m미만,295.41,227.1,202105,18,"53,000",1995,선삼로4안길,
경기도 안산단원구 선부동,1***,다가구,8m미만,496.78,229,202106,24,"69,500",1994,화정천서로5길,
경기도 안산단원구 선부동,1***,다가구,25m미만,491.91,230.4,202102,19,"70,000",1992,null,
경기도 안산단원구 선부동,1***,다가구,8m미만,378.75,231.3,202104,30,"70,000",2000,석수동길,
경기도 안산단원구 선부동,1***,다가구,25m미만,391.13,231.5,202104,17,"50,000",1992,선삼로,20210504
경기도 안산단원구 선부동,1***,다가구,25m미만,391.13,231.5,202104,17,"50,000",1996,선삼로,
경기도 안산단원구 선부동,1***,다가구,25m미만,332.33,231.6,202104,17,"60,000",1996,선삼로,20210504
경기도 안산단원구 선부동,1***,다가구,25m미만,332.33,231.6,202104,17,"60,000",1996,선삼로,
경기도 안산단원구 선부동,1***,다가구,8m미만,537.04,232.2,202103,20,"64,000",1997,선삼로6길,
경기도 안산단원구 선부동,1***,다가구,25m미만,484.02,240.6,202105,31,"74,000",1993,석수로,
경기도 안산단원구 선부동,1***,다가구,8m미만,399.02,240.9,202101,19,"53,500",1991,선삼로2길,
경기도 안산단원구 선부동,1***,다가구,8m미만,538.84,241.9,202101,13,"67,500",2004,화정천서로7길,
경기도 안산단원구 선부동,1***,다가구,8m미만,444.6,247.1,202104,16,"74,500",1996,화정천서로4안길,
경기도 안산단원구 선부동,1***,다가구,8m미만,534.48,247.1,202105,17,"70,500",1993,화정천서로4안길,
경기도 안산단원구 선부동,1***,다가구,8m미만,618.88,261.4,202103,31,"77,000",1997,선삼로6길,
경기도 안산단원구 선부동,1***,다가구,12m미만,584.58,267.9,202102,2,"75,000",1999,석수로7길,
경기도 안산단원구 선부동,9**,다가구,8m미만,326.88,280.4,202104,1,"72,000",1989,부부로8길,
경기도 안산단원구 선부동,1***,다가구,8m미만,634.77,295.7,202106,22,"85,000",1996,경일1길,
경기도 안산단원구 선부동,1***,다가구,12m미만,659.22,418,202106,18,"105,000",1993,석수로7길,
경기도 안산단원구 선부동,9**,단독,25m미만,664.68,230.9,202105,15,"76,000",1990,지곡로,
경기도 안산단원구 선부동,1***,단독,8m미만,91.8,245.4,202106,23,"63,000",1992,경일길,
경기도 안산단원구 선부동,9**,단독,8m미만,593.98,254.9,202102,2,"57,000",1995,지곡로4길,
경기도 안산단원구 선부동,1**,단독,25m이상,227.76,348,202102,5,"90,000",2005,시흥대로,
경기도 안산단원구 신길동,1***,다가구,12m미만,249.12,214.3,202106,8,"53,000",1997,신길중앙로1길,
경기도 안산단원구 신길동,1***,다가구,12m미만,370.26,214.4,202103,3,"59,000",2001,신길중앙로4길,
경기도 안산단원구 신길동,1***,다가구,12m미만,383.76,214.4,202105,15,"59,000",2001,신길중앙로4길,
경기도 안산단원구 신길동,1***,다가구,12m미만,228.09,229.1,202105,10,"53,000",2013,삼일로1길,
경기도 안산단원구 신길동,1***,다가구,12m미만,229.85,230.3,202101,15,"60,000",2010,삼일로1길,
경기도 안산단원구 신길동,1***,다가구,12m미만,332.42,242.7,202107,9,"63,900",2009,신길중앙로5길,
경기도 안산단원구 신길동,6**,단독,8m미만,200.28,205,202102,20,"53,000",2008,새뿔길,
경기도 안산단원구 신길동,1***,단독,12m미만,228.28,230.4,202105,15,"69,000",2013,삼일로1길,20210518
경기도 안산단원구 신길동,1***,단독,12m미만,228.28,230.4,202106,18,"69,000",2013,삼일로1길,
경기도 안산단원구 와동,1**,다가구,8m미만,258.03,213.5,202105,18,"46,000",1989,사세충열로4안길,
경기도 안산단원구 와동,1**,다가구,12m미만,288.79,214.2,202105,18,"49,000",1994,사세충열로4안길,
경기도 안산단원구 와동,9*,다가구,25m미만,527.09,224.2,202107,22,"90,000",2002,선부로,
경기도 안산단원구 와동,7**,다가구,8m미만,498.07,247.6,202105,1,"60,500",1994,와동로3길,
경기도 안산단원구 와동,7**,다가구,12m미만,536.84,249.6,202103,2,"73,000",1993,와동공원로8길,
경기도 안산단원구 와동,7**,다가구,12m미만,348.81,250.8,202106,7,"68,000",1995,와동공원로8길,
경기도 안산단원구 와동,7**,다가구,12m미만,491.5,250.9,202102,1,"50,500",1994,와동공원로5길,
경기도 안산단원구 와동,6**,다가구,12m미만,429.8,251.5,202103,2,"70,500",2001,황금3길,
경기도 안산단원구 와동,8**,다가구,12m미만,379.42,252.3,202101,25,"65,000",1991,화정천동로3안길,
경기도 안산단원구 와동,7**,다가구,8m미만,596.72,258.4,202105,17,"84,000",1995,화정천동로7안길,
경기도 안산단원구 와동,7**,다가구,8m미만,550.32,259.7,202103,17,"72,500",1993,화정천동로7안길,
경기도 안산단원구 와동,7**,다가구,12m미만,587.28,260,202106,11,"78,000",1998,화정천동로8길,
경기도 안산단원구 와동,8**,다가구,25m미만,579.8,260.3,202101,25,"90,000",1993,화정천동로4길,
경기도 안산단원구 와동,8**,다가구,8m미만,417.2,262,202106,3,"67,000",1991,와동공원로1안길,
경기도 안산단원구 와동,7**,다가구,8m미만,618.68,262.8,202105,1,"85,000",1995,화정천동로7안길,
경기도 안산단원구 와동,6**,다가구,25m미만,615.37,264.4,202104,28,"55,000",2004,보화로,
경기도 안산단원구 와동,7**,다가구,8m미만,591.57,269,202101,13,"76,000",1992,와동공원로7안길,
경기도 안산단원구 와동,8**,다가구,8m미만,427.56,269.5,202106,7,"68,000",1991,와동공원로1안길,
경기도 안산단원구 와동,7**,다가구,8m미만,486.29,270.6,202106,5,"60,000",1991,와동공원로9안길,
경기도 안산단원구 와동,8**,다가구,8m미만,612.98,272.5,202104,22,"85,500",1996,화정천동로3길,
경기도 안산단원구 와동,7**,다가구,8m미만,659.52,276,202102,16,"90,000",1995,화정천동로7길,
경기도 안산단원구 와동,7**,다가구,8m미만,616.76,281.1,202105,18,"84,000",1992,와동공원로8길,
경기도 안산단원구 와동,8**,다가구,8m미만,588.21,282,202102,19,"73,000",1992,와동공원로2길,
경기도 안산단원구 와동,7**,다가구,12m미만,643.84,283.4,202105,6,"80,000",1995,화정천동로2안길,
경기도 안산단원구 와동,7**,다가구,25m미만,626.42,283.9,202105,22,"89,000",1993,와동1로,
경기도 안산단원구 와동,7**,다가구,12m미만,642.28,291,202104,14,"79,000",1994,와동공원로8길,
경기도 안산단원구 와동,7**,다가구,12m미만,659.26,325.5,202105,7,"87,000",2001,와동공원로5안길,
경기도 안산단원구 와동,7**,다가구,12m미만,416.57,343.5,202102,17,"94,000",1992,화정천동로8길,
경기도 안산단원구 와동,8**,다가구,12m미만,658.6,384.4,202106,5,"100,500",1994,와동공원로5길,
경기도 안산단원구 와동,1**,단독,8m미만,60.1,160.9,202105,27,"48,400",1984,와동로7안길,
경기도 안산단원구 와동,1**,단독,8m미만,60.1,173.2,202105,27,"48,000",1980,와동로7안길,
경기도 안산단원구 와동,1**,단독,8m미만,60.1,195.5,202104,2,"47,200",1980,와동로6안길,
경기도 안산단원구 와동,7**,단독,25m미만,604.08,260.4,202104,21,"83,000",1994,화정천동로6길,
경기도 안산단원구 와동,7**,단독,25m미만,581.53,289,202102,16,"156,000",2000,선부로,
경기도 안산단원구 원곡동,9**,다가구,25m이상,540.86,234.7,202102,10,"71,000",1986,삼일로,
경기도 안산단원구 원곡동,7**,다가구,12m미만,464.13,241,202103,9,"76,000",1989,부부로1길,
경기도 안산단원구 원곡동,7**,다가구,12m미만,475.96,284.5,202104,20,"127,500",1987,다문화1길,
경기도 안산단원구 원곡동,7**,다가구,8m미만,490.32,286.9,202104,15,"86,700",1988,관산1길,
경기도 안산단원구 원곡동,8**,다가구,12m미만,360.6,332,202104,18,"120,000",1984,원일길,
경기도 안산단원구 초지동,7**,다가구,12m미만,494.2,241.6,202105,6,"81,000",2002,신촌5길,
경기도 안산단원구 초지동,6**,다가구,12m미만,481.46,248,202106,15,"112,500",2010,신촌1길,
경기도 안산단원구 초지동,7**,다가구,12m미만,521.9,250.1,202104,15,"87,000",2002,신촌3길,
경기도 안산단원구 초지동,7**,다가구,12m미만,597.52,250.2,202101,2,"120,000",2003,신촌2길,
경기도 안산단원구 초지동,6**,다가구,12m미만,552.49,256.3,202103,26,"96,000",2005,신촌1길,
경기도 안산단원구 초지동,6**,다가구,12m미만,552.49,256.3,202103,26,"96,000",2005,신촌1길,20210426
경기도 안산단원구 초지동,6**,다가구,12m미만,612.84,256.3,202101,5,"105,000",2003,신촌6길,
경기도 안산단원구 초지동,7**,다가구,12m미만,494.03,256.4,202106,2,"99,000",2010,신촌5길,
경기도 안산단원구 초지동,7**,다가구,12m미만,605.21,256.4,202106,17,"110,000",2004,신촌2길,
경기도 안산단원구 초지동,6**,다가구,12m미만,537.6,256.7,202101,9,"103,000",2004,신촌6길,
경기도 안산단원구 초지동,6**,단독,12m미만,176.52,209.1,202103,1,"70,500",2006,원당길,
경기도 안산단원구 초지동,6**,단독,12m미만,171,217.3,202107,16,"81,000",2007,원당길,
경기도 안산단원구 초지동,6**,단독,12m미만,224.62,230,202101,27,"58,000",2005,원당2길,
경기도 안산단원구 초지동,6**,단독,12m미만,129.18,233.7,202102,9,"64,700",2001,원당1길,20210409
경기도 안산단원구 초지동,6**,단독,12m미만,129.18,233.7,202102,9,"64,700",2001,원당1길,
경기도 안산단원구 초지동,6**,단독,12m미만,191.42,243.5,202103,1,"78,000",2003,원당1길,
경기도 안산단원구 초지동,6**,단독,12m미만,207.76,243.7,202105,14,"76,500",2004,원당1길,
경기도 안산단원구 초지동,6**,단독,12m미만,223.76,251,202101,27,"53,000",2004,원당1길,
경기도 안산단원구 화정동,6**,단독,8m미만,532.82,975,202102,15,"190,000",2005,꽃우물1길,
경기도 안산상록구 건건동,8**,단독,8m미만,150.46,126,202102,6,"25,000",1985,건지미길,
경기도 안산상록구 건건동,8**,단독,8m미만,173.73,257,202104,4,"43,000",1980,건지미길,
경기도 안산상록구 건건동,7**,단독,8m미만,165.98,320,202104,12,"44,000",1998,건건천북길,
경기도 안산상록구 건건동,2**,단독,8m미만,77.88,355,202104,6,"59,000",2008,삼천리6길,
경기도 안산상록구 본오동,1***,다가구,8m미만,259.8,152.6,202103,27,"46,500",1994,용신로끝길,
경기도 안산상록구 본오동,1***,다가구,12m미만,457.84,214.6,202101,12,"58,000",2001,고목로8길,
경기도 안산상록구 본오동,6**,다가구,25m미만,519.84,218,202106,22,"84,000",2002,이호로,
경기도 안산상록구 본오동,9**,다가구,8m미만,410.88,232.1,202102,1,"66,500",1998,충장로1길,
경기도 안산상록구 본오동,7**,다가구,12m미만,500.92,237.8,202105,10,"73,000",1994,각골서로3길,
경기도 안산상록구 본오동,1***,다가구,25m이상,483.6,237.9,202101,28,"115,000",1994,각골로,
경기도 안산상록구 본오동,1***,다가구,25m이상,563.16,237.9,202103,30,"153,000",2002,각골로,
경기도 안산상록구 본오동,7**,다가구,12m미만,494.32,238.1,202107,12,"70,000",1994,각골서로3길,
경기도 안산상록구 본오동,9**,다가구,8m미만,367.92,240.6,202102,1,"55,000",1991,충장로1길,
경기도 안산상록구 본오동,7**,다가구,8m미만,328.42,244.8,202106,15,"65,000",1992,반석로3길,
